208,187,1928.285714,943.3428571,113,170,1827.151515,929.9848485,101,233.1428571,3063.714286,1125.142857,133.4285714,161.52,1024.8,873.52,75.2,188,1673.166667,994.8333333,95.83333333,206.7971014,3088,1104.57971,158.3913043,176,1230.909091,903.7272727,84,182.2727273,2461,897.3636364,107.8181818,147.4177215,1403.721519,851.4556962,71.93670886,142,1382,834,56.58536585,28,2571,885,29
209,187,1920.714286,943.2571429,113,170,1824.30303,929.969697,101,232.7142857,3061.071429,1123.714286,131.1428571,161.76,1024.4,873.76,74.6,187.25,1666.375,994.375,94.875,206.6956522,3082,1103.869565,158.0869565,176,1231.181818,903.5454545,84,183.6363636,2458,896.1818182,108.9090909,147.5316456,1401.64557,851.6708861,72.10126582,142,1382,834,56.46341463,27.5,2552,892,28.5
210,187,1913.142857,943.1714286,113,170,1821.454545,929.9545455,101,232.2857143,3058.428571,1122.285714,128.8571429,162,1024,874,74,186.5,1659.583333,993.9166667,93.91666667,206.5942029,3076,1103.15942,157.7826087,176,1231.454545,903.3636364,84,185,2455,895,110,147.6455696,1399.56962,851.8860759,72.26582278,142,1382,834,56.34146341,27,2533,899,28
211,187,1905.571429,943.0857143,113,170,1818.606061,929.9393939,101,231.8571429,3055.785714,1120.857143,126.5714286,162.125,1023.125,874.1875,76.375,185.75,1652.791667,993.4583333,92.95833333,206.4927536,3070,1102.449275,157.4782609,176,1231.727273,903.1818182,84,179.5,2452,900.5,105.5,147.7594937,1397.493671,852.1012658,72.43037975,142,1382,834,56.2195122,27,2528.666667,903.3333333,28
212,187,1898,943,113,170,1815.757576,929.9242424,101,231.4285714,3053.142857,1119.428571,124.2857143,162.25,1022.25,874.375,78.75,185,1646,993,92,206.3913043,3064,1101.73913,157.173913,176,1232,903,84,174,2449,906,101,147.8734177,1395.417722,852.3164557,72.59493671,142,1382,834,56.09756098,27,2524.333333,907.6666667,28
213,187,1890.451613,942.5806452,113,170,1812.909091,929.9090909,101,231,3050.5,1118,122,162.375,1021.375,874.5625,81.125,184.9,1639.1,992.4,92.3,206.2898551,3058,1101.028986,156.8695652,176,1230.92,903.2,84,173.3571429,2447.928571,907,99.71428571,147.9873418,1393.341772,852.5316456,72.75949367,142,1382,834,55.97560976,27,2520,912,28
214,187,1882.903226,942.1612903,113,170,1810.060606,929.8939394,101,230.5714286,3047.857143,1116.571429,119.7142857,162.5,1020.5,874.75,83.5,184.8,1632.2,991.8,92.6,206.1884058,3052,1100.318841,156.5652174,176,1229.84,903.4,84,172.7142857,2446.857143,908,98.42857143,148.1012658,1391.265823,852.7468354,72.92405063,142,1382,834,55.85365854,27,2517,918.5,28
215,187,1875.354839,941.7419355,113,170,1807.212121,929.8787879,101,230.1428571,3045.214286,1115.142857,117.4285714,162.625,1019.625,874.9375,85.875,184.7,1625.3,991.2,92.9,206.0869565,3046,1099.608696,156.2608696,176,1228.76,903.6,84,172.0714286,2445.785714,909,97.14285714,148.2151899,1389.189873,852.9620253,73.08860759,142,1382,834,55.73170732,27,2514,925,28
216,187,1867.806452,941.3225806,113,170,1804.363636,929.8636364,101,229.7142857,3042.571429,1113.714286,115.1428571,162.75,1018.75,875.125,88.25,184.6,1618.4,990.6,93.2,205.9855072,3040,1098.898551,155.9565217,176,1227.68,903.8,84,171.4285714,2444.714286,910,95.85714286,148.3291139,1387.113924,853.1772152,73.25316456,142,1382,834,55.6097561,27,2512.142857,931.7142857,28
217,187,1860.258065,940.9032258,113,170,1801.515152,929.8484848,101,229.2857143,3039.928571,1112.285714,112.8571429,162.875,1017.875,875.3125,90.625,184.5,1611.5,990,93.5,205.884058,3034,1098.188406,155.6521739,176,1226.6,904,84,170.7857143,2443.642857,911,94.57142857,148.443038,1385.037975,853.3924051,73.41772152,142,1382,834,55.48780488,27,2510.285714,938.4285714,28
218,187,1852.709677,940.483871,113,170,1798.666667,929.8333333,101,228.8571429,3037.285714,1110.857143,110.5714286,163,1017,875.5,93,184.4,1604.6,989.4,93.8,205.7826087,3028,1097.478261,155.3478261,176,1225.52,904.2,84,170.1428571,2442.571429,912,93.28571429,148.556962,1382.962025,853.6075949,73.58227848,142,1382,834,55.36585366,27,2508.428571,945.1428571,28
219,187,1845.16129,940.0645161,113,170,1795.818182,929.8181818,101,228.4285714,3034.642857,1109.428571,108.2857143,163.125,1016.125,875.6875,95.375,184.3,1597.7,988.8,94.1,205.6811594,3022,1096.768116,155.0434783,176,1224.44,904.4,84,169.5,2441.5,913,92,148.6708861,1380.886076,853.8227848,73.74683544,142,1382,834,55.24390244,27,2506.571429,951.8571429,28
220,187,1837.612903,939.6451613,113,170,1792.969697,929.8030303,101,228,3032,1108,106,163.25,1015.25,875.875,97.75,184.2,1590.8,988.2,94.4,205.5797101,3016,1096.057971,154.7391304,176,1223.36,904.6,84,168.8571429,2440.428571,914,90.71428571,148.7848101,1378.810127,854.0379747,73.91139241,142,1382,834,55.12195122,27,2504.714286,958.5714286,28
221,187,1830.064516,939.2258065,113,170,1790.121212,929.7878788,101,227.9152542,3028.762712,1107.118644,106.1355932,163.375,1014.375,876.0625,100.125,184.1,1583.9,987.6,94.7,205.4782609,3010,1095.347826,154.4347826,176,1222.28,904.8,84,168.2142857,2439.357143,915,89.42857143,148.8987342,1376.734177,854.2531646,74.07594937,142,1382,834,55,27,2502.857143,965.2857143,28
222,187,1822.516129,938.8064516,113,170,1787.272727,929.7727273,101,227.8305085,3025.525424,1106.237288,106.2711864,163.5,1013.5,876.25,102.5,184,1577,987,95,205.3768116,3004,1094.637681,154.1304348,176,1221.2,905,84,167.5714286,2438.285714,916,88.14285714,149.0126582,1374.658228,854.4683544,74.24050633,142,1382,834,55.83333333,27,2501,972,28
223,187,1814.967742,938.3870968,113,170,1784.424242,929.7575758,101,227.7457627,3022.288136,1105.355932,106.4067797,163.625,1012.625,876.4375,104.875,183.9285714,1571.857143,986.25,95.35714286,205.2753623,2998,1093.927536,153.826087,176,1220.12,905.2,84,166.9285714,2437.214286,917,86.85714286,149.1265823,1372.582278,854.6835443,74.40506329,142,1382,834,56.66666667,26.33333333,2493,976.6666667,27.66666667
224,187,1807.419355,937.9677419,113,170,1781.575758,929.7424242,101,227.6610169,3019.050847,1104.474576,106.5423729,163.75,1011.75,876.625,107.25,183.8571429,1566.714286,985.5,95.71428571,205.173913,2992,1093.217391,153.5217391,176,1219.04,905.4,84,166.2857143,2436.142857,918,85.57142857,149.2405063,1370.506329,854.8987342,74.56962025,142,1382,834,57.5,25.66666667,2485,981.3333333,27.33333333
225,187,1799.870968,937.5483871,113,170,1778.727273,929.7272727,101,227.5762712,3015.813559,1103.59322,106.6779661,163.875,1010.875,876.8125,109.625,183.7857143,1561.571429,984.75,96.07142857,205.0724638,2986,1092.507246,153.2173913,176,1217.96,905.6,84,165.6428571,2435.071429,919,84.28571429,149.3544304,1368.43038,855.1139241,74.73417722,142,1382,834,58.33333333,25,2477,986,27
226,187,1792.322581,937.1290323,113,170,1775.878788,929.7121212,101,227.4915254,3012.576271,1102.711864,106.8135593,164,1010,877,112,183.7142857,1556.428571,984,96.42857143,204.9710145,2980,1091.797101,152.9130435,176,1216.88,905.8,84,165,2434,920,83,149.4683544,1366.35443,855.3291139,74.89873418,142,1382,834,59.16666667,24.5,2464.5,985.5,27
227,187,1784.774194,936.7096774,113,170,1773.030303,929.6969697,101,227.4067797,3009.338983,1101.830508,106.9491525,164.9047619,1009.333333,876,111.6190476,183.6428571,1551.285714,983.25,96.78571429,204.8695652,2974,1091.086957,152.6086957,176,1215.8,906,84,164,2429.285714,921,86.42857143,149.5822785,1364.278481,855.5443038,75.06329114,142,1382,834,60,24,2452,985,27
228,187,1777.225806,936.2903226,113,170,1770.181818,929.6818182,101,227.3220339,3006.101695,1100.949153,107.0847458,165.8095238,1008.666667,875,111.2380952,183.5714286,1546.142857,982.5,97.14285714,204.7681159,2968,1090.376812,152.3043478,176,1214.72,906.2,84,163,2424.571429,922,89.85714286,149.6962025,1362.202532,855.7594937,75.2278481,142,1382,834,60.83333333,25,2441,980.5,27
229,187,1769.677419,935.8709677,113,170,1767.333333,929.6666667,101,227.2372881,3002.864407,1100.067797,107.220339,166.7142857,1008,874,110.8571429,183.5,1541,981.75,97.5,204.6666667,2962,1089.666667,152,176,1213.64,906.4,84,162,2419.857143,923,93.28571429,149.8101266,1360.126582,855.9746835,75.39240506,142,1382,834,61.66666667,26,2430,976,27
230,187,1762.129032,935.4516129,113,170,1764.484848,929.6515152,101,227.1525424,2999.627119,1099.186441,107.3559322,167.6190476,1007.333333,873,110.4761905,183.4285714,1535.857143,981,97.85714286,204.5652174,2956,1088.956522,151.6956522,176,1212.56,906.6,84,161,2415.142857,924,96.71428571,149.9240506,1358.050633,856.1898734,75.55696203,142,1382,834,62.5,26.5,2422,971.5,27.5
231,187,1754.580645,935.0322581,113,170,1761.636364,929.6363636,101,227.0677966,2996.389831,1098.305085,107.4915254,168.5238095,1006.666667,872,110.0952381,183.3571429,1530.714286,980.25,98.21428571,204.4637681,2950,1088.246377,151.3913043,176,1211.48,906.8,84,160,2410.428571,925,100.1428571,150.0379747,1355.974684,856.4050633,75.72151899,142,1382,834,63.33333333,27,2414,967,28
232,187,1747.032258,934.6129032,113,170,1758.787879,929.6212121,101,226.9830508,2993.152542,1097.423729,107.6271186,169.4285714,1006,871,109.7142857,183.2857143,1525.571429,979.5,98.57142857,204.3623188,2944,1087.536232,151.0869565,176,1210.4,907,84,159,2405.714286,926,103.5714286,150.1518987,1353.898734,856.6202532,75.88607595,142,1382,834,64.16666667,27,2408.333333,965,28
233,187,1739.483871,934.1935484,113,170,1755.939394,929.6060606,101,226.8983051,2989.915254,1096.542373,107.7627119,170.3333333,1005.333333,870,109.3333333,183.2142857,1520.428571,978.75,98.92857143,204.2608696,2938,1086.826087,150.7826087,176,1209.32,907.2,84,158,2401,927,107,150.2658228,1351.822785,856.835443,76.05063291,142,1382,834,65,27,2402.666667,963,28
234,187,1731.935484,933.7741935,113,170,1753.090909,929.5909091,101,226.8135593,2986.677966,1095.661017,107.8983051,171.2380952,1004.666667,869,108.952381,183.1428571,1515.285714,978,99.28571429,204.1594203,2932,1086.115942,150.4782609,176,1208.24,907.4,84,158,2396,926.75,109.75,150.3797468,1349.746835,857.0506329,76.21518987,142,1382,834,65.83333333,27,2397,961,28
235,187,1724.387097,933.3548387,113,170,1750.242424,929.5757576,101,226.7288136,2983.440678,1094.779661,108.0338983,172.1428571,1004,868,108.5714286,183.0714286,1510.142857,977.25,99.64285714,204.057971,2926,1085.405797,150.173913,176,1207.16,907.6,84,158,2391,926.5,112.5,150.4936709,1347.670886,857.2658228,76.37974684,142,1382,834,66.66666667,27,2389,963.6666667,28
236,187,1716.83871,932.9354839,113,170,1747.393939,929.5606061,101,226.6440678,2980.20339,1093.898305,108.1694915,173.047619,1003.333333,867,108.1904762,183,1505,976.5,100,203.9565217,2920,1084.695652,149.8695652,176,1206.08,907.8,84,158,2386,926.25,115.25,150.6075949,1345.594937,857.4810127,76.5443038,142,1382,834,67.5,27,2381,966.3333333,28
237,187,1709.290323,932.516129,113,170,1744.545455,929.5454545,101,226.559322,2976.966102,1093.016949,108.3050847,173.952381,1002.666667,866,107.8095238,182.9285714,1499.857143,975.75,100.3571429,203.8550725,2914,1083.985507,149.5652174,176,1205,908,84,158,2381,926,118,150.721519,1343.518987,857.6962025,76.70886076,142,1382,834,68.33333333,27,2373,969,28
238,187,1701.741935,932.0967742,113,170,1741.69697,929.530303,101,226.4745763,2973.728814,1092.135593,108.440678,174.8571429,1002,865,107.4285714,182.8571429,1494.714286,975,100.7142857,203.7536232,2908,1083.275362,149.2608696,176,1204.777778,907.8333333,84,159,2379.166667,926.1666667,113.1666667,150.835443,1341.443038,857.9113924,76.87341772,142,1382,834,69.16666667,27,2364.75,980,28
239,187,1694.193548,931.6774194,113,170,1738.848485,929.5151515,101,226.3898305,2970.491525,1091.254237,108.5762712,175.7619048,1001.333333,864,107.047619,182.7857143,1489.571429,974.25,101.0714286,203.6521739,2902,1082.565217,148.9565217,176,1204.555556,907.6666667,84,160,2377.333333,926.3333333,108.3333333,150.9493671,1339.367089,858.1265823,77.03797468,142,1382,834,70,27,2356.5,991,28
240,187,1686.645161,931.2580645,113,170,1736,929.5,101,226.3050847,2967.254237,1090.372881,108.7118644,176.6666667,1000.666667,863,106.6666667,182.7142857,1484.428571,973.5,101.4285714,203.5507246,2896,1081.855072,148.6521739,176,1204.333333,907.5,84,161,2375.5,926.5,103.5,151.0632911,1337.291139,858.3417722,77.20253165,142,1382,834,70.83333333,27,2348.25,1002,28
241,187,1679.096774,930.8387097,113,170,1733.151515,929.4848485,101,226.220339,2964.016949,1089.491525,108.8474576,177.5714286,1000,862,106.2857143,182.6428571,1479.285714,972.75,101.7857143,203.4492754,2890,1081.144928,148.3478261,176,1204.111111,907.3333333,84,162,2373.666667,926.6666667,98.66666667,151.1772152,1335.21519,858.556962,77.36708861,142,1382,834,71.66666667,27,2340,1013,28
242,187,1671.548387,930.4193548,113,170,1730.30303,929.469697,101,226.1355932,2960.779661,1088.610169,108.9830508,178.4761905,999.3333333,861,105.9047619,182.5714286,1474.142857,972,102.1428571,203.3478261,2884,1080.434783,148.0434783,176,1203.888889,907.1666667,84,163,2371.833333,926.8333333,93.83333333,151.2911392,1333.139241,858.7721519,77.53164557,142,1382,834,72.5,27,2331.666667,1026.666667,28
243,187,1664,930,113,170,1727.454545,929.4545455,101,226.0508475,2957.542373,1087.728814,109.1186441,179.3809524,998.6666667,860,105.5238095,182.5,1469,971.25,102.5,203.2463768,2878,1079.724638,147.7391304,176,1203.666667,907,84,164,2370,927,89,151.4050633,1331.063291,858.9873418,77.69620253,142,1382,834,73.33333333,27,2323.333333,1040.333333,28
244,186.7666667,1657.766667,929.8333333,112.6,170,1724.606061,929.4393939,101,225.9661017,2954.305085,1086.847458,109.2542373,180.2857143,998,859,105.1428571,182.4285714,1463.857143,970.5,102.8571429,203.1449275,2872,1079.014493,147.4347826,176,1203.444444,906.8333333,84,164,2363.230769,926.8461538,90.61538462,151.5189873,1328.987342,859.2025316,77.86075949,142,1382,834,74.16666667,27,2315,1054,28
245,186.5333333,1651.533333,929.6666667,112.2,170,1721.757576,929.4242424,101,225.8813559,2951.067797,1085.966102,109.3898305,181.1904762,997.3333333,858,104.7619048,182.3571429,1458.714286,969.75,103.2142857,203.0434783,2866,1078.304348,147.1304348,176,1203.222222,906.6666667,84,164,2356.461538,926.6923077,92.23076923,151.6329114,1326.911392,859.4177215,78.02531646,142,1382,834,75,27,2312,1046,28
246,186.3,1645.3,929.5,111.8,170,1718.909091,929.4090909,101,225.7966102,2947.830508,1085.084746,109.5254237,182.0952381,996.6666667,857,104.3809524,182.2857143,1453.571429,969,103.5714286,202.942029,2860,1077.594203,146.826087,176,1203,906.5,84,164,2349.692308,926.5384615,93.84615385,151.7468354,1324.835443,859.6329114,78.18987342,142,1382,834,75.83333333,27,2309,1035.5,28
247,186.0666667,1639.066667,929.3333333,111.4,170,1716.060606,929.3939394,101,225.7118644,2944.59322,1084.20339,109.6610169,183,996,856,104,182.2142857,1448.428571,968.25,103.9285714,202.8405797,2854,1076.884058,146.5217391,176,1202.777778,906.3333333,84,164,2342.923077,926.3846154,95.46153846,151.8607595,1322.759494,859.8481013,78.35443038,142,1382,834,76.66666667,27,2306,1025,28
248,185.8333333,1632.833333,929.1666667,111,170,1713.212121,929.3787879,101,225.6271186,2941.355932,1083.322034,109.7966102,183.2857143,998.1071429,855.5714286,103.1071429,182.1428571,1443.285714,967.5,104.2857143,202.7391304,2848,1076.173913,146.2173913,176,1202.555556,906.1666667,84,164,2336.153846,926.2307692,97.07692308,151.9746835,1320.683544,860.0632911,78.51898734,142,1382,834,77.5,27,2303,1017,28
249,185.6,1626.6,929,110.6,170,1710.363636,929.3636364,101,225.5423729,2938.118644,1082.440678,109.9322034,183.5714286,1000.214286,855.1428571,102.2142857,182.0714286,1438.142857,966.75,104.6428571,202.6376812,2842,1075.463768,145.9130435,176,1202.333333,906,84,164,2329.384615,926.0769231,98.69230769,152.0886076,1318.607595,860.278481,78.6835443,142,1382,834,78.33333333,27,2300,1009,28
250,185.3666667,1620.366667,928.8333333,110.2,170,1707.515152,929.3484848,101,225.4576271,2934.881356,1081.559322,110.0677966,183.8571429,1002.321429,854.7142857,101.3214286,182,1433,966,105,202.5362319,2836,1074.753623,145.6086957,176,1202.111111,905.8333333,84,164,2322.615385,925.9230769,100.3076923,152.2025316,1316.531646,860.4936709,78.84810127,142,1382,834,79.16666667,27,2297.25,1002.75,28
251,185.1333333,1614.133333,928.6666667,109.8,170,1704.666667,929.3333333,101,225.3728814,2931.644068,1080.677966,110.2033898,184.1428571,1004.428571,854.2857143,100.4285714,181.8823529,1428.470588,965.7058824,105.3529412,202.4347826,2830,1074.043478,145.3043478,176,1201.888889,905.6666667,84,164,2315.846154,925.7692308,101.9230769,152.3164557,1314.455696,860.7088608,79.01265823,142,1382,834,80,27,2294.5,996.5,28
252,184.9,1607.9,928.5,109.4,170,1701.818182,929.3181818,101,225.2881356,2928.40678,1079.79661,110.3389831,184.4285714,1006.535714,853.8571429,99.53571429,181.7647059,1423.941176,965.4117647,105.7058824,202.3333333,2824,1073.333333,145,176,1201.666667,905.5,84,164,2309.076923,925.6153846,103.5384615,152.4303797,1312.379747,860.9240506,79.17721519,142,1382,834,80.83333333,27,2291.75,990.25,28
253,184.6666667,1601.666667,928.3333333,109,170,1698.969697,929.3030303,101,225.2033898,2925.169492,1078.915254,110.4745763,184.7142857,1008.642857,853.4285714,98.64285714,181.6470588,1419.411765,965.1176471,106.0588235,202.2318841,2818,1072.623188,144.6956522,176,1201.444444,905.3333333,84,164,2302.307692,925.4615385,105.1538462,152.5443038,1310.303797,861.1392405,79.34177215,142,1382,834,81.66666667,27,2289,984,28
254,184.4333333,1595.433333,928.1666667,108.6,170,1696.121212,929.2878788,101,225.1186441,2921.932203,1078.033898,110.6101695,185,1010.75,853,97.75,181.5294118,1414.882353,964.8235294,106.4117647,202.1304348,2812,1071.913043,144.3913043,176,1201.222222,905.1666667,84,164,2295.538462,925.3076923,106.7692308,152.6582278,1308.227848,861.3544304,79.50632911,142,1382,834,82.5,27,2284.333333,981.3333333,28
255,184.2,1589.2,928,108.2,170,1693.272727,929.2727273,101,225.0338983,2918.694915,1077.152542,110.7457627,185.2857143,1012.857143,852.5714286,96.85714286,181.4117647,1410.352941,964.5294118,106.7647059,202.0289855,2806,1071.202899,144.0869565,176,1201,905,84,164,2288.769231,925.1538462,108.3846154,152.7721519,1306.151899,861.5696203,79.67088608,142,1382,834,83.33333333,27,2279.666667,978.6666667,28
256,183.9666667,1582.966667,927.8333333,107.8,170,1690.424242,929.2575758,101,224.9491525,2915.457627,1076.271186,110.8813559,185.5714286,1014.964286,852.1428571,95.96428571,181.2941176,1405.823529,964.2352941,107.1176471,201.9275362,2800,1070.492754,143.7826087,176,1201.692308,905.3076923,84,164,2282,925,110,152.8860759,1304.075949,861.7848101,79.83544304,142,1382,834,84.16666667,27,2275,976,28
257,183.7333333,1576.733333,927.6666667,107.4,170,1687.575758,929.2424242,101,224.8644068,2912.220339,1075.389831,111.0169492,185.8571429,1017.071429,851.7142857,95.07142857,181.1764706,1401.294118,963.9411765,107.4705882,201.826087,2794,1069.782609,143.4782609,176,1202.384615,905.6153846,84,164,2275.25,924.8333333,108.9166667,153,1302,862,80,142,1382,834,85,27,2269.5,976,28
258,183.5,1570.5,927.5,107,170,1684.727273,929.2272727,101,224.779661,2908.983051,1074.508475,111.1525424,186.1428571,1019.178571,851.2857143,94.17857143,181.0588235,1396.764706,963.6470588,107.8235294,201.7246377,2788,1069.072464,143.173913,176,1203.076923,905.9230769,84,164,2268.5,924.6666667,107.8333333,152.7111111,1301.8,861.8888889,80.24444444,142,1382.102564,834.025641,84.79487179,27,2264,976,28
259,183.2666667,1564.266667,927.3333333,106.6,170,1681.878788,929.2121212,101,224.6949153,2905.745763,1073.627119,111.2881356,186.4285714,1021.285714,850.8571429,93.28571429,180.9411765,1392.235294,963.3529412,108.1764706,201.6231884,2782,1068.362319,142.8695652,176,1203.769231,906.2307692,84,164,2261.75,924.5,106.75,152.4222222,1301.6,861.7777778,80.48888889,142,1382.205128,834.0512821,84.58974359,27,2258.5,976,28
260,183.0333333,1558.033333,927.1666667,106.2,170,1679.030303,929.1969697,101,224.6101695,2902.508475,1072.745763,111.4237288,186.7142857,1023.392857,850.4285714,92.39285714,180.8235294,1387.705882,963.0588235,108.5294118,201.5217391,2776,1067.652174,142.5652174,176,1204.461538,906.5384615,84,164,2255,924.3333333,105.6666667,152.1333333,1301.4,861.6666667,80.73333333,142,1382.307692,834.0769231,84.38461538,27,2253,976,28
261,182.8,1551.8,927,105.8,170,1676.181818,929.1818182,101,224.5254237,2899.271186,1071.864407,111.559322,187,1025.5,850,91.5,180.7058824,1383.176471,962.7647059,108.8823529,201.4202899,2770,1066.942029,142.2608696,176,1205.153846,906.8461538,84,164,2248.25,924.1666667,104.5833333,151.8444444,1301.2,861.5555556,80.97777778,142,1382.410256,834.1025641,84.17948718,27,2242.666667,982.3333333,28
262,182.5666667,1545.566667,926.8333333,105.4,170,1673.333333,929.1666667,101,224.440678,2896.033898,1070.983051,111.6949153,187.2857143,1027.607143,849.5714286,90.60714286,180.5882353,1378.647059,962.4705882,109.2352941,201.3188406,2764,1066.231884,141.9565217,176,1205.846154,907.1538462,84,164,2241.5,924,103.5,151.5555556,1301,861.4444444,81.22222222,142,1382.512821,834.1282051,83.97435897,27,2232.333333,988.6666667,28
263,182.3333333,1539.333333,926.6666667,105,170,1670.484848,929.1515152,101,224.3559322,2892.79661,1070.101695,111.8305085,187.5714286,1029.714286,849.1428571,89.71428571,180.4705882,1374.117647,962.1764706,109.5882353,201.2173913,2758,1065.521739,141.6521739,176,1206.538462,907.4615385,84,164,2234.75,923.8333333,102.4166667,151.2666667,1300.8,861.3333333,81.46666667,142,1382.615385,834.1538462,83.76923077,27,2222,995,28
264,182.1,1533.1,926.5,104.6,170,1667.636364,929.1363636,101,224.2711864,2889.559322,1069.220339,111.9661017,187.8571429,1031.821429,848.7142857,88.82142857,180.3529412,1369.588235,961.8823529,109.9411765,201.115942,2752,1064.811594,141.3478261,176,1207.230769,907.7692308,84,164,2228,923.6666667,101.3333333,150.9777778,1300.6,861.2222222,81.71111111,142,1382.717949,834.1794872,83.56410256,27,2211.333333,1005.666667,28
265,181.8666667,1526.866667,926.3333333,104.2,170,1664.787879,929.1212121,101,224.1864407,2886.322034,1068.338983,112.1016949,188.1428571,1033.928571,848.2857143,87.92857143,180.2352941,1365.058824,961.5882353,110.2941176,201.0144928,2746,1064.101449,141.0434783,176,1207.923077,908.0769231,84,164,2221.25,923.5,100.25,150.6888889,1300.4,861.1111111,81.95555556,142,1382.820513,834.2051282,83.35897436,27,2200.666667,1016.333333,28
266,181.6333333,1520.633333,926.1666667,103.8,170,1661.939394,929.1060606,101,224.1016949,2883.084746,1067.457627,112.2372881,188.4285714,1036.035714,847.8571429,87.03571429,180.1176471,1360.529412,961.2941176,110.6470588,200.9130435,2740,1063.391304,140.7391304,176,1208.615385,908.3846154,84,164,2214.5,923.3333333,99.16666667,150.4,1300.2,861,82.2,142,1382.923077,834.2307692,83.15384615,27,2190,1027,28
267,181.4,1514.4,926,103.4,170,1659.090909,929.0909091,101,224.0169492,2879.847458,1066.576271,112.3728814,188.7142857,1038.142857,847.4285714,86.14285714,180,1356,961,111,200.8115942,2734,1062.681159,140.4347826,176,1209.307692,908.6923077,84,164,2207.75,923.1666667,98.08333333,150.1111111,1300,860.8888889,82.44444444,142,1383.025641,834.2564103,82.94871795,27,2181.5,1036,28
268,181.1666667,1508.166667,925.8333333,103,170,1656.242424,929.0757576,101,223.9322034,2876.610169,1065.694915,112.5084746,189,1040.25,847,85.25,179.9545455,1352.727273,960.8181818,110.4545455,200.7101449,2728,1061.971014,140.1304348,176,1210,909,84,164,2201,923,97,149.8222222,1299.8,860.7777778,82.68888889,142,1383.128205,834.2820513,82.74358974,27,2173,1045,28
269,180.9333333,1501.933333,925.6666667,102.6,170,1653.393939,929.0606061,101,223.8474576,2873.372881,1064.813559,112.6440678,189.2857143,1042.357143,846.5714286,84.35714286,179.9090909,1349.454545,960.6363636,109.9090909,200.6086957,2722,1061.26087,139.826087,176,1210.823529,908.7647059,84,164.8484848,2194.060606,921.7878788,96.60606061,149.5333333,1299.6,860.6666667,82.93333333,142,1383.230769,834.3076923,82.53846154,27,2169,1034,28
270,180.7,1495.7,925.5,102.2,170,1650.545455,929.0454545,101,223.7627119,2870.135593,1063.932203,112.779661,189.5714286,1044.464286,846.1428571,83.46428571,179.8636364,1346.181818,960.4545455,109.3636364,200.5072464,2716,1060.550725,139.5217391,176,1211.647059,908.5294118,84,165.6969697,2187.121212,920.5757576,96.21212121,149.2444444,1299.4,860.5555556,83.17777778,142,1383.333333,834.3333333,82.33333333,27,2165,1023,28
271,180.4666667,1489.466667,925.3333333,101.8,170,1647.69697,929.030303,101,223.6779661,2866.898305,1063.050847,112.9152542,189.8571429,1046.571429,845.7142857,82.57142857,179.8181818,1342.909091,960.2727273,108.8181818,200.4057971,2710,1059.84058,139.2173913,176,1212.470588,908.2941176,84,166.5454545,2180.181818,919.3636364,95.81818182,148.9555556,1299.2,860.4444444,83.42222222,142,1383.435897,834.3589744,82.12820513,27,2161,1012,28
272,180.2333333,1483.233333,925.1666667,101.4,170,1644.848485,929.0151515,101,223.5932203,2863.661017,1062.169492,113.0508475,190.1428571,1048.678571,845.2857143,81.67857143,179.7727273,1339.636364,960.0909091,108.2727273,200.3043478,2704,1059.130435,138.9130435,176,1213.294118,908.0588235,84,167.3939394,2173.242424,918.1515152,95.42424242,148.6666667,1299,860.3333333,83.66666667,142,1383.538462,834.3846154,81.92307692,27,2156.666667,1002,28
273,180,1477,925,101,170,1642,929,101,223.5084746,2860.423729,1061.288136,113.1864407,190.4285714,1050.785714,844.8571429,80.78571429,179.7272727,1336.363636,959.9090909,107.7272727,200.2028986,2698,1058.42029,138.6086957,176,1214.117647,907.8235294,84,168.2424242,2166.30303,916.9393939,95.03030303,148.3777778,1298.8,860.2222222,83.91111111,142,1383.641026,834.4102564,81.71794872,27,2152.333333,992,28
274,179.7777778,1472.222222,924.8888889,100.5555556,170.0555556,1641,928.8888889,100.5555556,223.4237288,2857.186441,1060.40678,113.3220339,190.7142857,1052.892857,844.4285714,79.89285714,179.6818182,1333.090909,959.7272727,107.1818182,200.1014493,2692,1057.710145,138.3043478,176,1214.941176,907.5882353,84,169.0909091,2159.363636,915.7272727,94.63636364,148.0888889,1298.6,860.1111111,84.15555556,142,1383.74359,834.4358974,81.51282051,27,2148,982,28
275,179.5555556,1467.444444,924.7777778,100.1111111,170.1111111,1640,928.7777778,100.1111111,223.3389831,2853.949153,1059.525424,113.4576271,191,1055,844,79,179.6363636,1329.818182,959.5454545,106.6363636,200,2686,1057,138,176,1215.764706,907.3529412,84,169.9393939,2152.424242,914.5151515,94.24242424,147.8,1298.4,860,84.4,142,1383.846154,834.4615385,81.30769231,27,2144.5,975,28
276,179.3333333,1462.666667,924.6666667,99.66666667,170.1666667,1639,928.6666667,99.66666667,223.2542373,2850.711864,1058.644068,113.5932203,191.2857143,1058,843.0714286,78.78571429,179.5909091,1326.545455,959.3636364,106.0909091,200.0875,2680.7125,1056.575,137.4875,176,1216.588235,907.1176471,84,170.7878788,2145.484848,913.3030303,93.84848485,147.5111111,1298.2,859.8888889,84.64444444,142,1383.948718,834.4871795,81.1025641,27,2141,968,28
